municipality_code,city_district,cadastral_area,year,car_count,truck_count,total_vehicles,_fact_loaded_at
Brno-Bohunice,Brno-Bohunice,Bohunice,2010,2,13,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2011,2,13,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2012,2,13,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2013,2,13,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2014,2,13,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2015,2,13,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2016,2,13,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2017,2,12,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2018,2,12,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2019,2,12,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2020,2,12,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2021,2,12,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2022,2,12,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Bohunice,2023,2,12,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2010,6,8,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2011,5,8,13,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2012,5,8,13,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2013,4,9,13,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2014,4,9,13,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2015,4,10,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2016,4,10,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2017,5,7,12,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2018,5,7,12,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2019,6,9,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2020,5,9,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2021,5,7,12,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2022,5,7,12,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Horní Heršpice,2023,5,10,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2010,6,7,13,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2011,6,7,13,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2012,7,7,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2013,7,7,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2014,7,7,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2015,7,7,14,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2016,8,7,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2017,9,8,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2018,9,8,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2019,9,8,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2020,9,8,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2021,9,8,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2022,9,8,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Starý Lískovec,2023,9,8,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2010,5,10,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2011,5,10,15,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2012,6,11,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2013,6,11,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2014,6,11,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2015,6,11,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2016,6,11,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2017,6,11,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2018,7,10,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2019,7,10,17,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2020,6,10,16,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2021,6,10,16,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2022,6,10,16,2026-01-12 01:35:11.492392
Brno-Bohunice,Brno-Bohunice,Štýřice,2023,6,10,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2010,3,12,15,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2011,3,12,15,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2012,4,12,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2013,4,12,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2014,4,12,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2015,4,12,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2016,4,12,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2017,5,11,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2018,5,11,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2019,5,11,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2020,4,11,15,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2021,4,10,14,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2022,4,10,14,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Bosonohy,2023,4,10,14,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2010,8,10,18,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2011,8,10,18,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2012,10,11,21,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2013,10,11,21,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2014,10,11,21,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2015,10,11,21,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2016,10,11,21,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2017,11,10,21,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2018,12,10,22,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2019,12,10,22,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2020,12,11,23,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2021,12,11,23,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2022,12,11,23,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Kohoutovice,2023,12,11,23,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2010,8,8,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2011,8,8,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2012,8,8,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2013,8,8,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2014,8,8,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2015,8,8,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2016,8,8,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2017,8,8,16,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2018,9,14,23,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2019,9,14,23,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2020,9,14,23,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2021,9,14,23,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2022,9,14,23,2026-01-12 01:35:11.492392
Brno-Bosonohy,Brno-Bosonohy,Nový Lískovec,2023,9,14,23,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2010,5,8,13,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2011,5,8,13,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2012,5,8,13,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2013,5,8,13,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2014,5,8,13,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2015,5,8,13,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2016,6,9,15,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2017,6,9,15,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2018,6,14,20,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2019,6,14,20,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2020,6,14,20,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2021,6,14,20,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2022,6,14,20,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Bystrc,2023,6,14,20,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2010,8,8,16,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2011,7,7,14,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2012,8,7,15,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2013,7,6,13,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2014,7,6,13,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2015,7,6,13,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2016,7,8,15,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2017,7,9,16,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2018,8,9,17,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2019,8,9,17,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2020,8,9,17,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2021,8,9,17,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2022,8,9,17,2026-01-12 01:35:11.492392
Brno-Bystrc,Brno-Bystrc,Unknown,2023,8,9,17,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2010,4,13,17,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2011,4,13,17,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2012,4,13,17,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2013,4,13,17,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2014,4,13,17,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2015,4,13,17,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2016,4,13,17,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2017,4,13,17,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2018,5,18,23,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2019,5,18,23,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2020,5,18,23,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2021,5,18,23,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2022,5,18,23,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Chrlice,2023,5,18,23,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2010,3,17,20,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2011,3,17,20,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2012,3,17,20,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2013,3,17,20,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2014,3,17,20,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2015,3,17,20,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2016,3,17,20,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2017,3,17,20,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2018,3,20,23,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2019,3,11,14,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2020,3,11,14,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2021,3,11,14,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2022,3,11,14,2026-01-12 01:35:11.492392
Brno-Chrlice,Brno-Chrlice,Tuřany,2023,3,11,14,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2010,2,5,7,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2011,2,5,7,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2012,2,5,7,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2013,2,5,7,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2014,2,5,7,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2015,2,5,7,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2016,2,5,7,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2017,2,5,7,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2018,2,10,12,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2019,2,10,12,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2020,2,10,12,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2021,2,10,12,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2022,2,10,12,2026-01-12 01:35:11.492392
Brno-Ivanovice,Brno-Ivanovice,Ivanovice,2023,2,10,12,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2010,3,15,18,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2011,3,15,18,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2012,3,15,18,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2013,3,15,18,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2014,3,15,18,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2015,3,15,18,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2016,3,15,18,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2017,3,15,18,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2018,3,15,18,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2019,2,10,12,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2020,2,10,12,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2021,2,10,12,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2022,2,10,12,2026-01-12 01:35:11.492392
Brno-Jehnice,Brno-Jehnice,Jehnice,2023,2,10,12,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2010,4,10,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2011,4,10,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2012,4,10,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2013,4,10,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2014,4,10,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2015,4,10,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2016,4,10,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2017,4,10,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2018,4,12,16,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2019,4,12,16,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2020,4,12,16,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2021,4,12,16,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2022,4,12,16,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Jundrov,2023,4,12,16,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2010,7,7,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2011,7,7,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2012,8,7,15,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2013,7,6,13,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2014,7,6,13,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2015,7,6,13,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2016,7,7,14,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2017,8,7,15,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2018,9,6,15,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2019,9,6,15,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2020,9,6,15,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2021,9,6,15,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2022,9,6,15,2026-01-12 01:35:11.492392
Brno-Jundrov,Brno-Jundrov,Pisárky,2023,9,6,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2010,3,10,13,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2011,3,10,13,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2012,3,10,13,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2013,3,10,13,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2014,3,10,13,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2015,3,10,13,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2016,3,12,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2017,3,12,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2018,4,14,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2019,4,14,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2020,4,14,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2021,4,14,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2022,4,14,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Bystrc,2023,4,14,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2010,5,10,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2011,5,10,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2012,5,10,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2013,5,10,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2014,5,10,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2015,5,10,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2016,5,10,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2017,5,10,15,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2018,6,12,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2019,6,12,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2020,6,12,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2021,6,12,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2022,6,12,18,2026-01-12 01:35:11.492392
Brno-Kníničky,Brno-Kníničky,Kníničky,2023,6,12,18,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2010,9,8,17,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2011,9,8,17,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2012,9,8,17,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2013,9,8,17,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2014,9,8,17,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2015,9,8,17,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2016,9,8,17,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2017,10,8,18,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2018,10,8,18,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2019,10,8,18,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2020,10,8,18,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2021,10,8,18,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2022,10,8,18,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Kohoutovice,2023,10,8,18,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Pisárky,2010,13,6,19,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Pisárky,2011,13,6,19,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Pisárky,2012,14,6,20,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Pisárky,2013,14,6,20,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Pisárky,2014,15,6,21,2026-01-12 01:35:11.492392
Brno-Kohoutovice,Brno-Kohoutovice,Pisárky,2015,13,6,19,2026-01-12 01:35:11.492392
